date,open,close,high,low,volume
2025-08-20,1438.0,1450.0,1452.8,1430.02,45805.0
2025-08-21,1453.45,1448.25,1454.99,1443.65,30891.0
2025-08-22,1448.88,1463.95,1464.0,1444.77,44971.0
2025-08-25,1470.01,1490.33,1496.0,1466.0,65325.0
2025-08-26,1490.32,1481.61,1494.23,1480.01,39602.0
2025-08-27,1481.88,1448.0,1484.93,1448.0,56006.0
2025-08-28,1447.97,1446.1,1456.1,1438.77,39282.0
2025-08-29,1453.0,1480.0,1482.58,1452.0,62256.0
2025-09-01,1482.2,1476.1,1488.0,1465.7,45123.0
2025-09-02,1478.66,1491.3,1509.0,1478.0,56688.0
2025-09-03,1491.0,1480.55,1503.5,1466.0,45045.0
2025-09-04,1472.0,1472.66,1479.3,1460.47,47747.0
2025-09-05,1471.0,1483.0,1486.97,1464.0,37388.0
2025-09-08,1483.0,1501.23,1506.44,1477.5,51383.0
2025-09-09,1505.0,1505.0,1509.95,1493.42,35743.0
2025-09-10,1506.66,1522.01,1529.95,1496.0,49663.0
2025-09-11,1522.01,1523.5,1526.02,1508.5,37239.0
2025-09-12,1526.0,1516.0,1538.02,1510.53,33722.0
2025-09-15,1515.87,1515.1,1517.48,1501.5,25827.0
2025-09-16,1515.1,1499.98,1520.99,1496.21,32718.0
2025-09-17,1499.99,1493.0,1510.28,1490.01,30331.0
2025-09-18,1492.0,1467.96,1497.8,1463.5,49721.0
2025-09-19,1467.99,1467.97,1475.5,1457.01,32637.0
2025-09-22,1465.09,1453.35,1467.97,1450.01,34947.0
2025-09-23,1450.5,1447.42,1457.5,1440.0,38663.0
2025-09-24,1434.07,1442.0,1456.78,1434.07,30744.0
2025-09-25,1442.83,1439.0,1445.21,1436.0,33870.0
2025-09-26,1441.18,1435.0,1447.11,1428.01,45121.0
2025-09-29,1439.38,1460.86,1469.99,1435.0,53684.0
2025-09-30,1460.0,1443.99,1460.76,1440.0,39364.0
2025-10-09,1436.0,1436.78,1439.38,1420.0,54918.0
2025-10-10,1437.6,1430.0,1439.94,1427.5,36001.0
2025-10-13,1415.7,1419.2,1422.85,1415.12,46069.0
2025-10-14,1429.99,1451.02,1464.0,1429.99,66672.0
2025-10-15,1450.98,1462.0,1463.0,1445.08,42785.0
2025-10-16,1461.92,1484.91,1484.95,1458.88,45730.0
2025-10-17,1483.1,1455.0,1488.0,1454.03,38086.0
2025-10-20,1455.0,1457.93,1469.5,1454.88,25950.0
2025-10-21,1459.0,1462.26,1469.94,1455.5,25443.0
2025-10-22,1462.08,1458.7,1465.73,1456.0,18195.0
2025-10-23,1455.0,1467.98,1468.8,1447.2,29322.0
2025-10-24,1467.95,1450.0,1478.88,1449.34,38226.0
2025-10-27,1440.0,1440.41,1452.49,1435.99,37102.0
2025-10-28,1442.0,1445.0,1451.2,1441.1,27124.0
2025-10-29,1440.02,1431.9,1446.55,1430.04,33937.0
2025-10-30,1421.81,1426.74,1436.63,1421.81,47456.0
2025-10-31,1422.0,1430.01,1435.98,1420.11,35694.0
2025-11-03,1431.0,1435.0,1448.0,1420.1,34548.0
2025-11-04,1435.1,1429.0,1435.78,1423.78,26566.0
2025-11-05,1425.89,1420.08,1430.99,1420.01,34475.0
2025-11-06,1430.0,1435.13,1441.45,1429.99,38348.0
2025-11-07,1435.11,1433.33,1439.78,1431.11,18861.0
2025-11-10,1435.0,1462.3,1463.69,1434.98,49452.0
2025-11-11,1462.0,1458.99,1462.18,1447.0,26692.0
2025-11-12,1459.98,1465.15,1478.36,1459.21,32992.0
2025-11-13,1462.12,1470.38,1473.58,1458.0,31179.0
2025-11-14,1470.0,1456.6,1478.95,1456.3,27473.0
2025-11-17,1454.0,1471.0,1473.0,1445.79,34462.0
2025-11-18,1470.7,1476.0,1486.07,1469.0,34205.0
2025-11-19,1474.0,1471.01,1479.53,1469.96,22045.0
2025-11-20,1472.0,1467.11,1479.9,1465.03,24002.0
2025-11-21,1470.5,1466.6,1480.0,1456.0,42607.0
2025-11-24,1467.0,1452.0,1471.0,1451.13,33607.0
2025-11-25,1458.0,1444.65,1458.0,1444.5,28441.0
2025-11-26,1448.88,1449.15,1453.49,1443.58,20306.0
2025-11-27,1449.5,1447.3,1450.0,1439.04,22287.0
2025-11-28,1446.5,1450.5,1455.5,1443.0,23211.0
2025-12-01,1451.0,1448.0,1462.27,1442.0,27333.0
2025-12-02,1448.0,1436.03,1451.92,1435.02,25047.0
2025-12-03,1435.81,1429.1,1435.97,1428.0,23573.0
2025-12-04,1429.1,1423.98,1432.5,1418.38,29075.0
2025-12-05,1423.98,1430.01,1433.09,1419.5,25402.0
2025-12-08,1429.2,1418.22,1436.67,1418.0,33603.0
2025-12-09,1418.23,1401.01,1421.0,1400.05,42634.0
2025-12-10,1400.0,1402.8,1402.8,1383.18,33133.0
2025-12-11,1406.66,1411.99,1411.99,1401.55,22385.0
2025-12-12,1418.0,1420.65,1425.0,1413.57,37159.0
2025-12-15,1439.59,1426.0,1439.99,1425.57,33359.0
2025-12-16,1426.2,1422.0,1428.78,1415.0,23964.0
2025-12-17,1425.0,1433.1,1439.94,1417.68,31382.0
2025-12-18,1433.5,1431.0,1438.88,1426.11,17830.0
2025-12-19,1410.0,1410.0,1412.45,1401.01,26509.0
2025-12-22,1410.0,1408.26,1414.14,1406.58,20426.0
2025-12-23,1408.26,1407.86,1412.93,1397.19,24507.0
2025-12-24,1404.99,1400.9,1406.36,1400.0,25187.0
2025-12-25,1405.0,1414.17,1419.48,1401.38,23386.0
2025-12-26,1414.17,1414.13,1419.14,1410.0,17803.0
2025-12-29,1414.13,1402.0,1414.13,1401.0,26308.0
2025-12-30,1401.0,1389.72,1401.9,1386.0,33792.0
2025-12-31,1390.0,1377.18,1394.0,1377.17,34766.0
2026-01-05,1385.0,1426.0,1431.88,1385.0,70949.0
2026-01-06,1432.55,1428.01,1436.97,1416.53,39586.0
2026-01-07,1432.88,1423.36,1435.0,1420.2,29684.0
2026-01-08,1423.33,1412.3,1423.36,1408.14,29135.0
2026-01-09,1417.0,1419.1,1428.6,1416.01,29848.0
2026-01-12,1419.1,1423.23,1431.0,1417.1,36083.0
2026-01-13,1426.79,1411.0,1429.52,1408.99,39169.0
2026-01-14,1411.0,1398.01,1422.25,1396.18,51758.0
2026-01-15,1396.02,1388.89,1402.83,1388.58,40907.0
2026-01-16,1395.0,1382.0,1397.5,1380.0,55121.0
2026-01-19,1381.9,1376.0,1387.49,1375.0,42286.0
2026-01-20,1379.5,1373.55,1381.58,1372.05,36484.0
2026-01-21,1373.56,1351.06,1374.4,1350.0,64516.0
2026-01-22,1352.01,1340.06,1361.76,1337.48,59011.0
2026-01-23,1340.1,1337.0,1348.0,1332.47,61949.0
2026-01-26,1340.51,1342.0,1355.0,1325.12,80166.0
2026-01-27,1344.98,1343.01,1353.7,1338.0,48416.0
2026-01-28,1343.04,1323.69,1346.71,1322.01,76218.0
2026-01-29,1335.0,1437.72,1445.0,1329.06,189534.0
2026-01-30,1435.0,1401.0,1435.0,1401.0,94480.0
2026-02-02,1425.0,1427.0,1458.58,1411.62,85724.0
2026-02-03,1445.0,1474.92,1476.81,1443.03,86321.0
2026-02-04,1485.0,1525.0,1533.27,1474.0,109123.0
2026-02-05,1520.0,1555.0,1565.0,1515.0,91623.0
